Node Number	X Location (m)	Y Location (m)	Z Location (m)	
611	7.6771e-003	-1.5354e-002	0.	
612	-1.1169e-002	5.8271e-003	0.	
613	6.0226e-003	-1.9061e-003	0.	
614	-1.2343e-002	-9.2517e-003	0.	
615	-1.2026e-002	-1.3483e-003	0.	
616	3.6257e-003	-4.6836e-003	0.	
617	-3.6658e-003	4.7402e-003	0.	
618	1.6167e-002	-4.0374e-003	0.	
619	-1.8451e-002	1.6701e-003	0.	
620	1.4568e-002	-1.8157e-002	0.	
621	9.1622e-004	-1.7753e-003	0.	
622	2.1186e-002	9.7781e-003	0.	
623	9.7898e-003	-1.3854e-002	0.	
624	-2.3551e-003	1.5674e-002	0.	
625	8.2327e-004	2.3296e-002	0.	
626	3.9082e-003	4.8765e-004	0.	
627	1.2088e-002	-3.6881e-003	0.	
628	1.9797e-002	6.1706e-004	0.	
629	2.1432e-002	-1.889e-003	0.	
630	1.5635e-003	2.0956e-002	0.	
631	5.0361e-003	1.9474e-002	0.	
632	-9.6813e-003	1.9837e-002	0.	
633	1.6822e-002	-1.4232e-002	0.	
634	-1.0953e-002	2.8296e-003	0.	
635	-1.4373e-002	3.0974e-003	0.	
636	5.6186e-003	1.1209e-002	0.	
637	-1.9135e-002	-9.1909e-003	0.	
638	2.1202e-002	4.8302e-003	0.	
639	2.0806e-003	-1.4292e-002	0.	
640	-1.6423e-002	1.5492e-002	0.	
641	1.9701e-002	3.9699e-003	0.	
642	-1.7934e-002	-1.3453e-002	0.	
643	-2.0134e-002	-1.0376e-002	0.	
644	1.1418e-002	2.0231e-002	0.	
645	-9.8493e-004	2.3357e-002	0.	
646	-2.7616e-003	-1.6751e-002	0.	
647	2.0215e-002	8.2215e-003	0.	
648	1.2531e-002	-1.5641e-002	0.	
649	8.8349e-003	-3.9868e-003	0.	
650	3.8868e-003	1.4465e-002	0.	
651	2.2732e-002	-4.7253e-003	0.	
652	-1.7113e-002	-1.2159e-002	0.	
653	-1.9351e-002	7.6263e-003	0.	
654	-1.7018e-002	2.6109e-003	0.	
655	8.4045e-004	-1.6573e-002	0.	
656	-1.2178e-002	1.3702e-002	0.	
657	8.8237e-003	1.8138e-002	0.	
658	-2.0019e-002	1.6032e-004	0.	
659	-8.1847e-004	7.5419e-003	0.	
660	1.3605e-002	2.3817e-003	0.	
661	1.0951e-002	1.6416e-003	0.	
662	1.3681e-002	-4.7404e-004	0.	
663	-1.1078e-002	-4.4015e-005	0.	
664	2.3206e-002	-4.6085e-004	0.	
665	-2.2215e-002	-1.1797e-003	0.	
666	4.9242e-003	2.1546e-002	0.	
667	2.2252e-003	8.344e-003	0.	
668	1.1018e-002	-1.6567e-002	0.	
669	-1.8477e-002	1.0223e-002	0.	
670	1.1255e-002	1.0376e-002	0.	
671	6.1192e-003	8.7126e-003	0.	
672	8.7347e-004	1.1669e-002	0.	
673	1.8501e-002	8.2153e-003	0.	
674	-2.3132e-002	4.076e-003	0.	
675	2.0519e-002	1.1277e-002	0.	
676	-2.0844e-002	7.3108e-003	0.	
677	-1.253e-002	1.9615e-002	0.	
678	1.133e-002	-7.1232e-003	0.	
679	1.4923e-002	-1.1564e-002	0.	
680	9.0079e-003	-1.1219e-003	0.	
681	-2.3231e-002	2.423e-003	0.	
682	1.6558e-002	-2.5645e-003	0.	
683	1.3303e-002	-1.9159e-002	0.	
684	-5.9473e-003	-1.5438e-002	0.	
685	1.9642e-002	5.5845e-003	0.	
686	-4.0213e-003	-5.1469e-003	0.	
687	-1.4039e-003	-7.0648e-003	0.	
688	-2.0765e-003	-3.5869e-003	0.	
689	4.2514e-003	-1.5748e-002	0.	
690	-3.993e-003	-1.1187e-003	0.	
691	-7.1827e-003	4.4384e-004	0.	
692	1.7982e-002	1.1175e-002	0.	
693	-1.4531e-002	1.8361e-002	0.	
694	1.9133e-002	-1.1652e-002	0.	
695	-1.4958e-002	-1.4724e-002	0.	
696	-1.3841e-002	1.4927e-003	0.	
697	1.1596e-002	-9.268e-004	0.	
698	1.6226e-002	-1.6844e-002	0.	
699	2.9733e-003	1.7571e-002	0.	
700	1.237e-002	-6.475e-003	0.	
701	-1.6216e-002	9.34e-003	0.	
702	1.6398e-002	1.3583e-002	0.	
703	1.0652e-002	-1.0452e-002	0.	
704	1.2716e-002	1.9235e-002	0.	
705	4.8108e-003	3.7095e-003	0.	
706	9.0294e-003	2.173e-002	0.	
707	-1.6944e-002	5.1544e-003	0.	
708	-1.8225e-002	-8.3023e-003	0.	
709	-1.6332e-002	-1.0866e-002	0.	
710	1.1261e-004	2.024e-002	0.	
711	-5.6946e-003	-1.2238e-002	0.	
712	1.6553e-002	5.5709e-004	0.	
713	-5.2095e-003	2.0466e-002	0.	
714	1.733e-003	1.659e-002	0.	
715	-9.1167e-003	1.1783e-002	0.	
716	4.7077e-003	5.4782e-003	0.	
717	1.0902e-002	-2.0781e-002	0.	
718	-8.1569e-003	-5.6077e-003	0.	
719	-2.2394e-002	-4.7277e-003	0.	
720	1.9687e-002	-3.6452e-003	0.	
721	-1.1326e-002	-7.2236e-003	0.	
722	1.2127e-002	1.7415e-002	0.	
723	1.8044e-002	3.1767e-003	0.	
724	-1.5544e-002	-1.5941e-002	0.	
725	-4.7421e-003	2.1735e-002	0.	
726	-1.5e-002	8.3672e-003	0.	
727	3.9829e-003	-2.9533e-003	0.	
728	3.3695e-003	-9.2499e-003	0.	
729	-2.7012e-003	-1.0942e-002	0.	
730	-2.4206e-003	-7.8112e-003	0.	
731	3.1279e-003	-1.1385e-002	0.	
732	3.7109e-004	-9.5883e-003	0.	
733	3.5816e-003	-7.0409e-003	0.	
734	-8.1295e-003	5.559e-003	0.	
735	-9.2416e-003	2.7171e-003	0.	
736	-1.0257e-002	-4.6476e-003	0.	
737	-1.2543e-002	2.9858e-003	0.	
738	-5.9458e-003	5.2771e-003	0.	
739	-1.2462e-002	-3.1809e-003	0.	
740	2.143e-002	-9.8934e-003	0.	
741	1.8864e-003	1.286e-002	0.	
742	2.1754e-002	8.4533e-003	0.	
743	4.2427e-003	-2.1262e-002	0.	
744	1.1903e-002	5.1009e-003	0.	
745	-2.7721e-004	1.0515e-002	0.	
746	2.2493e-004	-1.122e-002	0.	
747	6.0857e-003	1.5464e-002	0.	
748	7.0459e-003	-7.2756e-004	0.	
749	7.4719e-003	4.0649e-003	0.	
750	-7.8368e-003	-3.1935e-003	0.	
751	-1.0599e-002	-1.8245e-002	0.	
752	-2.0003e-002	-3.4885e-003	0.	
753	-1.6863e-002	7.7477e-004	0.	
754	-1.9646e-002	-1.0705e-003	0.	
755	-1.997e-002	4.4989e-003	0.	
756	1.4043e-002	-1.6398e-002	0.	
757	6.1546e-003	7.493e-003	0.	
758	-1.0038e-002	-1.9512e-002	0.	
759	-9.7321e-003	-1.6695e-002	0.	
760	-1.4137e-002	-6.0115e-003	0.	
761	-7.4528e-003	1.3453e-002	0.	
762	-1.0797e-002	9.0104e-003	0.	
763	-1.1685e-003	-1.4944e-002	0.	
764	-5.8209e-003	-1.3838e-002	0.	
765	8.8238e-003	-2.1862e-002	0.	
766	-2.3415e-002	2.4316e-004	0.	
767	3.0716e-003	9.7534e-003	0.	
768	-1.4458e-002	1.4785e-002	0.	
769	-1.3388e-002	-1.9114e-002	0.	
770	1.4732e-002	-8.8617e-003	0.	
771	-1.15e-002	1.7067e-002	0.	
772	-5.7871e-003	1.7769e-002	0.	
773	9.3902e-003	1.3554e-002	0.	
774	1.1485e-002	-1.1322e-002	0.	
775	-1.2825e-002	-1.7152e-002	0.	
776	-1.775e-002	1.279e-002	0.	
777	-9.7086e-004	1.7953e-002	0.	
778	-1.4e-004	1.492e-002	0.	
779	8.4042e-003	-1.8729e-002	0.	
780	-2.2449e-002	7.0811e-003	0.	
781	4.6142e-003	2.322e-002	0.	
782	-1.9428e-003	-2.3488e-002	0.	
783	1.9754e-002	2.3048e-003	0.	
784	1.1263e-002	1.4035e-002	0.	
785	-2.6438e-003	1.4515e-002	0.	
786	2.8617e-003	2.3214e-002	0.	
787	1.3976e-002	-6.1889e-003	0.	
788	1.4721e-002	-3.1286e-003	0.	
789	1.2528e-002	-1.2372e-002	0.	
790	1.3231e-002	-9.2493e-003	0.	
791	-5.6856e-003	1.5112e-002	0.	
792	-8.7878e-003	1.5132e-002	0.	
793	-1.232e-002	-1.5939e-002	0.	
794	-1.4287e-002	-1.3607e-002	0.	
795	1.6613e-002	4.5558e-003	0.	
796	1.314e-002	1.4612e-002	0.	
797	-5.4506e-003	-2.1592e-002	0.	
798	-1.4744e-002	2.6153e-004	0.	
799	-1.4257e-002	5.704e-003	0.	
800	1.6556e-002	-1.0037e-003	0.	
801	2.1373e-002	-5.1133e-003	0.	
802	9.754e-003	1.7407e-002	0.	
803	-1.6582e-002	7.7281e-003	0.	
804	-7.4431e-003	-1.7641e-002	0.	
805	7.8315e-003	1.1525e-002	0.	
806	1.0904e-002	8.1317e-003	0.	
807	-9.2946e-003	-3.1005e-004	0.	
808	-2.1666e-004	5.3399e-003	0.	
809	-2.5493e-003	-9.3575e-003	0.	
810	-1.1686e-003	-1.0264e-002	0.	
811	-6.8202e-003	-8.1852e-003	0.	
812	-7.2064e-003	-1.2824e-002	0.	
813	-1.7206e-002	-1.7486e-003	0.	
814	3.5787e-004	-1.9359e-002	0.	
815	2.2664e-002	6.5345e-003	0.	
816	9.9152e-003	5.893e-003	0.	
817	-6.5662e-003	-2.0999e-002	0.	
818	1.2457e-002	1.0022e-002	0.	
819	1.0863e-002	-1.4733e-002	0.	
820	7.8582e-003	2.8504e-003	0.	
821	9.3352e-003	-2.5272e-003	0.	
822	2.3867e-003	-1.949e-002	0.	
823	-1.3492e-002	1.5767e-002	0.	
824	1.5226e-002	1.7187e-002	0.	
825	-2.7782e-003	-2.1683e-002	0.	
826	-2.2761e-002	5.7269e-003	0.	
827	-1.382e-002	1.1832e-002	0.	
828	-1.9635e-002	6.0692e-003	0.	
829	-7.9062e-003	8.4497e-003	0.	
830	1.0325e-003	-6.3242e-004	0.	
831	-2.1278e-002	1.0301e-002	0.	
832	-1.3032e-002	1.49e-004	0.	
833	-1.4942e-002	-2.3638e-003	0.	
834	2.4302e-003	1.1207e-002	0.	
835	1.7672e-002	-1.5537e-002	0.	
836	-1.071e-002	2.0957e-002	0.	
837	-1.3168e-002	-4.5657e-003	0.	
838	1.2044e-002	-1.9934e-002	0.	
839	5.3326e-003	-1.6391e-002	0.	
840	-1.3893e-002	7.0291e-003	0.	
841	2.1466e-003	5.492e-003	0.	
842	1.3327e-002	-1.4335e-002	0.	
843	8.6721e-003	-1.6577e-002	0.	
844	-2.2852e-003	2.0688e-002	0.	
845	-1.2029e-002	9.8252e-003	0.	
846	-1.616e-002	1.7091e-002	0.	
847	5.6178e-003	-2.2972e-002	0.	
848	1.5693e-002	1.1459e-002	0.	
849	-7.3977e-004	-2.3544e-002	0.	
850	-3.9462e-003	-8.0979e-003	0.	
851	-4.6592e-003	-1.5122e-002	0.	
852	6.3302e-005	-1.2993e-002	0.	
853	2.1428e-002	1.4139e-003	0.	
854	-1.5781e-002	-9.7284e-003	0.	
855	-9.6786e-004	-1.8928e-002	0.	
856	3.6807e-004	-5.9206e-003	0.	
857	-1.7384e-003	3.8115e-004	0.	
858	5.0156e-003	-2.8415e-004	0.	
859	-8.8251e-003	-1.4466e-002	0.	
860	7.3481e-003	-2.1623e-002	0.	
861	4.0292e-003	1.0889e-002	0.	
862	-2.4313e-003	1.3366e-002	0.	
863	1.8392e-002	-1.0512e-002	0.	
864	-1.055e-002	1.3695e-002	0.	
865	-1.1038e-002	1.3563e-003	0.	
866	-6.7241e-003	-9.5423e-004	0.	
867	-9.5343e-003	5.6759e-003	0.	
868	-4.189e-003	1.8034e-002	0.	
869	-3.2574e-003	1.6878e-002	0.	
870	1.4735e-002	1.1331e-002	0.	
871	3.2991e-003	1.6023e-002	0.	
872	-6.4489e-003	8.4417e-003	0.	
873	1.5112e-002	2.8336e-003	0.	
874	1.5161e-002	-2.2668e-004	0.	
875	2.0676e-002	-1.11e-002	0.	
876	-1.101e-002	4.1996e-003	0.	
877	-5.5187e-003	-9.823e-003	0.	
878	-3.5449e-003	-1.7538e-002	0.	
879	6.2556e-003	2.276e-002	0.	
880	-2.2042e-002	8.8428e-003	0.	
881	-1.8823e-002	1.3087e-002	0.	
882	-2.8688e-003	-1.3277e-002	0.	
883	1.0973e-002	-1.2899e-002	0.	
884	-1.6989e-003	2.1852e-002	0.	
885	-1.9216e-002	-1.3585e-002	0.	
886	8.1737e-003	-1.3995e-002	0.	
887	-1.481e-002	-1.1106e-002	0.	
888	-1.3543e-002	-8.4576e-003	0.	
889	-3.5911e-003	2.3393e-002	0.	
890	-1.8246e-002	-5.732e-003	0.	
891	1.2208e-002	2.0705e-003	0.	
892	1.3545e-002	3.7318e-003	0.	
893	1.3661e-002	9.8178e-004	0.	
894	1.4095e-002	-1.0389e-002	0.	
895	-1.6178e-002	-1.7235e-002	0.	
896	5.3946e-003	-2.0416e-002	0.	
897	8.2599e-003	9.1087e-003	0.	
898	-1.8141e-002	-1.5267e-002	0.	
899	1.7923e-002	-2.0052e-003	0.	
900	1.213e-002	-5.1323e-003	0.	
901	1.5923e-002	-5.531e-003	0.	
902	-1.1981e-002	-1.4524e-002	0.	
903	2.215e-002	-6.1092e-003	0.	
904	-2.1357e-002	-3.3255e-003	0.	
905	1.8461e-002	-9.4596e-003	0.	
906	2.5234e-003	3.0747e-003	0.	
907	4.7869e-003	1.6307e-003	0.	
908	1.1099e-002	-3.8729e-003	0.	
909	-3.5736e-003	2.0807e-002	0.	
910	-1.7082e-002	-1.6336e-002	0.	
911	-8.7373e-003	-9.0379e-003	0.	
912	6.959e-003	1.9415e-003	0.	
913	-1.2641e-002	5.8716e-003	0.	
914	8.0488e-003	1.3089e-002	0.	
915	7.345e-003	1.5875e-002	0.	
916	9.7335e-003	1.5193e-003	0.	
917	5.3428e-004	-3.0626e-003	0.	
918	1.937e-003	2.2571e-002	0.	
919	-1.6014e-002	-1.3522e-002	0.	
920	-1.8083e-002	-1.0691e-002	0.	
921	-2.2804e-002	-7.2353e-003	0.	
922	-2.0291e-002	-1.2102e-002	0.	
923	-5.3839e-003	2.3132e-002	0.	
924	1.0451e-002	2.1066e-002	0.	
925	2.0016e-002	-1.2642e-002	0.	
926	-5.2257e-003	-1.8523e-003	0.	
927	2.0207e-002	-8.9199e-003	0.	
928	7.695e-003	2.2205e-002	0.	
929	-4.261e-003	2.3762e-003	0.	
930	-1.9313e-003	1.4355e-003	0.	
931	-4.3373e-003	2.6219e-004	0.	
932	2.3128e-002	8.6078e-004	0.	
933	-2.1437e-002	-7.4205e-003	0.	
934	3.5058e-003	8.8883e-003	0.	
935	-1.6994e-002	-3.3114e-003	0.	
936	-1.0776e-002	-1.5847e-002	0.	
937	4.5372e-003	1.3098e-002	0.	
938	-2.2296e-003	2.34e-002	0.	
939	2.0273e-002	-7.4161e-004	0.	
940	-1.9152e-002	8.8455e-003	0.	
941	6.6079e-003	1.9968e-002	0.	
942	-4.045e-005	4.016e-003	0.	
943	1.0535e-002	3.1473e-003	0.	
944	-1.2904e-002	-1.0418e-002	0.	
945	-1.2214e-002	-1.9877e-002	0.	
946	-8.8482e-003	-1.9761e-002	0.	
947	5.6913e-003	1.8075e-002	0.	
948	-1.3057e-002	1.0767e-002	0.	
949	3.9167e-004	1.737e-002	0.	
950	1.9213e-002	6.9127e-003	0.	
951	-1.2048e-002	8.3909e-003	0.	
952	-2.3541e-002	-1.5961e-003	0.	
953	6.6232e-003	-1.5767e-002	0.	
954	1.3472e-002	-3.3949e-003	0.	
955	3.2489e-003	-1.5031e-002	0.	
956	-2.0214e-002	3.2294e-003	0.	
957	-5.3205e-003	-2.2574e-002	0.	
958	-2.129e-002	-1.0484e-002	0.	
959	1.2262e-003	-5.2621e-003	0.	
960	-2.8621e-003	-4.053e-004	0.	
961	-2.0005e-002	1.0269e-002	0.	
962	-1.492e-002	-1.8385e-002	0.	
963	-1.3908e-002	-1.6009e-002	0.	
964	2.3864e-003	-2.3568e-003	0.	
965	-2.0473e-002	-6.6032e-003	0.	
966	-1.5894e-002	1.062e-002	0.	
967	1.3261e-002	9.1064e-003	0.	
968	1.0112e-002	1.1141e-002	0.	
969	-5.2791e-003	-2.002e-002	0.	
970	-9.9195e-003	-2.0841e-002	0.	
971	2.888e-003	1.3644e-002	0.	
972	-3.1117e-003	-4.3908e-003	0.	
973	-5.5208e-003	-4.229e-003	0.	
974	-3.5599e-003	-2.64e-003	0.	
975	-1.2969e-003	-9.9564e-004	0.	
976	6.5365e-004	5.4431e-004	0.	
977	-2.7223e-003	-6.0467e-003	0.	
978	1.4656e-003	-1.5369e-002	0.	
979	8.1979e-004	1.5769e-002	0.	
980	4.0458e-005	-2.2506e-002	0.	
981	1.5981e-002	-8.6928e-003	0.	
982	8.698e-003	-1.1383e-002	0.	
983	-1.6413e-003	-1.7526e-002	0.	
984	-3.2704e-003	-1.9643e-002	0.	
985	-1.2283e-002	-4.508e-003	0.	
986	7.6198e-003	1.7521e-002	0.	
987	-8.0891e-003	-1.1972e-002	0.	
988	1.063e-002	1.9707e-002	0.	
989	1.0429e-002	-9.5658e-004	0.	
990	2.8302e-004	2.895e-003	0.	
991	1.3725e-002	-1.2061e-002	0.	
992	-2.1406e-002	-7.4146e-004	0.	
993	9.012e-003	4.1214e-003	0.	
994	-7.2104e-003	2.2741e-002	0.	
995	1.4677e-002	-1.421e-002	0.	
996	-8.1713e-003	1.6042e-002	0.	
997	-1.0193e-002	1.77e-002	0.	
998	-1.5481e-002	5.3623e-003	0.	
999	1.8537e-002	-7.0212e-003	0.	
1000	1.8895e-002	-4.5426e-003	0.	
1001	2.0618e-002	-6.4057e-003	0.	
1002	2.2399e-002	-8.3539e-003	0.	
1003	-1.7692e-002	1.5823e-002	0.	
1004	-1.5575e-002	2.9081e-003	0.	
1005	-1.3166e-002	-1.327e-002	0.	
1006	-1.0556e-002	-1.2881e-002	0.	
1007	1.4013e-002	1.3727e-002	0.	
1008	-2.4616e-004	-2.0729e-002	0.	
1009	-5.1026e-003	1.9255e-002	0.	
1010	-1.8439e-002	4.9207e-003	0.	
1011	-1.7992e-002	7.5147e-003	0.	
1012	-1.7478e-002	9.9988e-003	0.	
1013	-1.6952e-002	3.8914e-003	0.	
1014	7.7271e-003	2.0607e-002	0.	
1015	5.5786e-003	-1.8629e-002	0.	
1016	-1.3175e-002	-2.2394e-003	0.	
1017	-1.6749e-003	1.6847e-002	0.	
1018	-1.0801e-002	-9.8189e-003	0.	
1019	-1.0177e-002	-7.2439e-003	0.	
1020	-4.6485e-003	1.16e-002	0.	
1021	-8.3223e-003	1.0287e-002	0.	
1022	-9.9319e-003	8.394e-003	0.	
1023	-5.0432e-003	1.3948e-002	0.	
1024	-6.6378e-003	1.221e-002	0.	
1025	1.7497e-002	-7.3289e-003	0.	
1026	1.7899e-002	-4.86e-003	0.	
1027	1.716e-002	-9.9403e-003	0.	
1028	8.1702e-003	-8.4224e-003	0.	
1029	6.4246e-003	-5.2056e-003	0.	
1030	5.8902e-003	-9.5782e-003	0.	
1031	7.903e-003	-1.0609e-002	0.	
1032	5.623e-003	-1.1764e-002	0.	
1033	1.239e-002	-8.2546e-003	0.	
1034	1.0063e-002	-9.569e-003	0.	
1035	6.1574e-003	-7.3919e-003	0.	
1036	8.4374e-003	-6.2361e-003	0.	
1037	6.6918e-003	-3.0194e-003	0.	
1038	-3.6538e-003	1.1295e-002	0.	
1039	-7.8213e-003	1.8066e-002	0.	
1040	2.0972e-003	2.3682e-005	0.	
1041	1.6273e-002	1.4793e-002	0.	
1042	4.5976e-003	8.3487e-003	0.	
1043	3.4908e-003	-1.7914e-002	0.	
1044	1.376e-002	1.2285e-002	0.	
1045	2.4476e-003	-5.0193e-003	0.	
1046	2.7148e-003	-1.3298e-002	0.	
1047	-1.6559e-002	1.2434e-002	0.	
1048	-1.0345e-002	-1.1783e-002	0.	
1049	-2.1821e-002	1.7266e-003	0.	
1050	-2.1387e-002	4.251e-003	0.	
1051	6.8417e-004	7.5636e-003	0.	
1052	-2.5534e-003	1.0861e-002	0.	
1053	-7.0768e-004	1.2504e-002	0.	
1054	1.2387e-003	1.4191e-002	0.	
1055	-1.2764e-002	1.4799e-002	0.	
1056	-2.0117e-002	-7.816e-003	0.	
1057	1.7664e-002	-1.218e-002	0.	
1058	1.905e-002	-1.4285e-002	0.	
1059	-6.4792e-003	-3.866e-003	0.	
1060	-9.1045e-003	2.2029e-002	0.	
1061	-7.4225e-003	2.009e-002	0.	
1062	-8.4336e-003	-2.2202e-002	0.	
1063	-4.001e-003	3.5045e-003	0.	
1064	-1.0973e-002	-5.9874e-003	0.	
1065	1.5362e-002	9.0213e-003	0.	
1066	1.352e-002	1.075e-002	0.	
1067	1.7306e-002	7.3932e-003	0.	
1068	-1.9239e-003	2.5235e-003	0.	
1069	1.0326e-002	6.9687e-003	0.	
1070	1.1116e-002	5.9916e-003	0.	
1071	1.7178e-002	5.4868e-003	0.	
1072	-4.6054e-004	1.9063e-002	0.	
1073	5.205e-003	-1.3263e-002	0.	
1074	-7.4169e-003	-2.0257e-002	0.	
1075	-8.0163e-003	-4.2921e-003	0.	
1076	5.416e-003	6.4207e-003	0.	
1077	1.8766e-002	-2.7329e-003	0.	
1078	-1.8327e-002	-7.0882e-003	0.	
1079	2.0628e-002	-2.771e-003	0.	
1080	-1.6035e-002	-2.0036e-003	0.	
1081	-1.8365e-002	-1.4094e-003	0.	
1082	5.0366e-004	1.7575e-003	0.	
1083	7.0598e-003	-1.4482e-002	0.	
1084	-1.3754e-002	-7.2403e-003	0.	
1085	1.1817e-003	1.9744e-002	0.	
1086	-1.5296e-002	-6.2816e-003	0.	
1087	8.0737e-003	1.6422e-003	0.	
1088	-2.5559e-003	1.9597e-002	0.	
1089	-2.3107e-002	-6.1254e-003	0.	
1090	4.2072e-003	1.5647e-002	0.	
1091	-2.2198e-002	-8.9139e-003	0.	
1092	1.2169e-002	-9.8951e-003	0.	
1093	-9.5636e-003	1.0386e-002	0.	
1094	1.8526e-003	7.199e-003	0.	
1095	1.7588e-002	1.6404e-002	0.	
1096	9.0245e-004	-1.8041e-002	0.	
1097	7.7615e-003	1.9337e-002	0.	
1098	1.0692e-002	1.6624e-002	0.	
1099	2.0562e-003	-2.3853e-002	0.	
1100	-9.421e-004	-3.9607e-003	0.	
1101	-3.7829e-004	9.0423e-004	0.	
1102	-9.2479e-003	-1.5599e-002	0.	
1103	-1.0549e-003	2.0488e-002	0.	
1104	-2.0257e-003	-1.589e-002	0.	
1105	-4.7702e-003	-1.7722e-002	0.	
1106	-6.255e-003	-1.8276e-002	0.	
1107	-1.1425e-002	-1.9123e-002	0.	
1108	2.0286e-002	1.2889e-002	0.	
1109	-5.405e-003	-7.173e-003	0.	
1110	1.9279e-002	1.1091e-002	0.	
1111	-5.9399e-003	9.5727e-003	0.	
1112	-2.0782e-002	1.1868e-002	0.	
1113	-6.6119e-003	1.4246e-002	0.	
1114	-8.2359e-003	1.2581e-002	0.	
1115	-6.3633e-003	1.6126e-002	0.	
1116	9.5933e-003	1.8935e-002	0.	
1117	1.502e-003	2.4115e-003	0.	
1118	-2.7688e-003	-1.2025e-002	0.	
1119	-5.5158e-003	-1.1124e-002	0.	
1120	-9.1714e-003	-5.0878e-003	0.	
1121	5.7407e-003	2.0685e-002	0.	
1122	2.3249e-002	-1.7497e-003	0.	
1123	-1.3581e-002	1.9023e-002	0.	
1124	8.7664e-003	-1.4865e-002	0.	
1125	4.8691e-003	-2.5766e-003	0.	
1126	-1.9723e-002	-2.329e-003	0.	
1127	-1.2822e-003	1.5285e-002	0.	
1128	-2.7058e-003	1.2127e-002	0.	
1129	8.8381e-004	5.3451e-003	0.	
1130	1.6405e-002	-1.5413e-002	0.	
1131	-1.0769e-002	1.9713e-002	0.	
1132	-8.2705e-003	-3.905e-005	0.	
1133	-1.1911e-002	5.0653e-003	0.	
1134	2.2674e-002	5.4018e-003	0.	
1135	2.8333e-003	8.4502e-004	0.	
1136	-8.8201e-003	-2.6541e-003	0.	
1137	1.5325e-002	1.3657e-002	0.	
1138	-5.3292e-004	6.4014e-003	0.	
1139	3.4164e-003	-2.0119e-002	0.	
1140	9.9656e-003	-3.9759e-003	0.	
1141	3.65e-003	-5.878e-003	0.	
1142	-4.8058e-003	5.0086e-003	0.	
1143	-2.5258e-003	4.4717e-003	0.	
1144	-9.9499e-003	1.2668e-003	0.	
1145	-3.7661e-003	1.4248e-002	0.	
1146	-6.92e-003	-1.5997e-002	0.	
1147	7.4933e-003	-1.6499e-002	0.	
1148	-1.0374e-002	1.6951e-002	0.	
1149	-2.0714e-004	-1.4677e-003	0.	
1150	1.6599e-003	-1.1746e-002	0.	
1151	-1.9239e-002	2.5231e-003	0.	
1152	-2.0932e-003	-1.9704e-002	0.	
1153	1.1144e-002	9.2624e-003	0.	
1154	-7.5085e-003	-2.1426e-002	0.	
1155	-1.2627e-002	1.8482e-002	0.	
1156	-1.3924e-002	-1.822e-002	0.	
1157	5.5301e-003	-1.7442e-002	0.	
1158	-2.3665e-002	-3.7431e-003	0.	
1159	-2.026e-002	1.2746e-002	0.	
1160	-1.503e-002	1.3472e-002	0.	
1161	4.8774e-003	-1.4412e-002	0.	
1162	1.9526e-002	1.3918e-002	0.	
1163	7.232e-003	-2.2847e-002	0.	
1164	3.2078e-003	7.8098e-003	0.	
1165	-8.0411e-003	-1.3557e-002	0.	
1166	-7.9885e-003	-1.8772e-002	0.	
1167	4.9199e-003	1.4723e-002	0.	
1168	-2.2623e-002	1.0078e-003	0.	
1169	1.6547e-002	1.7015e-003	0.	
1170	3.8973e-003	-1.69e-002	0.	
1171	-1.438e-002	4.3338e-003	0.	
1172	2.2385e-002	-1.2505e-003	0.	
1173	1.4297e-002	-1.543e-002	0.	
1174	5.8046e-003	4.454e-003	0.	
1175	-6.3103e-003	2.0327e-002	0.	
1176	-2.3435e-002	1.5017e-003	0.	
1177	1.0305e-002	-8.4773e-003	0.	
1178	-5.2688e-003	9.4717e-003	0.	
1179	-1.2211e-002	3.9783e-003	0.	
1180	-1.3994e-003	1.0726e-002	0.	
1181	1.2303e-002	-1.8915e-002	0.	
1182	-1.9177e-002	9.5726e-004	0.	
1183	-8.1101e-003	1.4286e-002	0.	
1184	9.3685e-004	2.2102e-002	0.	
1185	-1.3881e-002	1.6917e-002	0.	
1186	-9.8288e-003	1.3024e-002	0.	
1187	9.8384e-003	-2.1316e-002	0.	
1188	1.4564e-002	5.9004e-003	0.	
1189	1.514e-002	7.8371e-003	0.	
1190	1.3035e-002	7.2795e-003	0.	
1191	-1.9742e-002	-5.7293e-003	0.	
1192	1.7364e-002	1.3538e-002	0.	
1193	3.1033e-003	5.6798e-003	0.	
1194	3.515e-003	3.4075e-003	0.	
1195	-1.1293e-002	1.4472e-002	0.	
1196	5.151e-003	1.2132e-002	0.	
1197	1.3756e-002	1.9635e-002	0.	
1198	-3.5779e-003	-2.3774e-002	0.	
1199	1.7845e-002	-1.4211e-002	0.	
1200	-9.4012e-003	2.0916e-002	0.	
1201	-1.8472e-002	1.1538e-002	0.	
1202	1.6714e-002	1.7225e-002	0.	
1203	1.9637e-003	-2.187e-002	0.	
1204	2.2242e-002	-7.2627e-003	0.	
1205	-6.7022e-004	-5.6273e-003	0.	
1206	9.8119e-004	-2.4059e-002	0.	
1207	-3.776e-003	-1.5718e-002	0.	
1208	-2.1391e-003	-1.4232e-002	0.	
1209	-1.9469e-002	1.3989e-002	0.	
1210	8.1921e-003	6.8901e-003	0.	
1211	-1.1821e-002	-8.1761e-003	0.	
1212	-1.5827e-002	4.8683e-004	0.	
1213	-1.5018e-002	-8.5693e-004	0.	
